Away Team Goals,Away Team Name,Home Team Goals,Home Team Name,Year,Home Avg Goals,Away Avg Goals,Home FIFA Points,Away FIFA Points
1.0,Brazil,2.0,Uruguay,1950.0,1.8333333333333333,1.3333333333333333,976.0,1384.0
1.0,Sweden,7.0,Brazil,1950.0,4.0,2.0,1384.0,889.0
1.0,France,4.0,Belgium,1950.0,2.375,1.875,1346.0,1166.0
4.0,Uruguay,3.0,Brazil,1950.0,3.4,1.4,1384.0,976.0
2.0,Uruguay,3.0,Brazil,1950.0,3.4,1.4,1384.0,976.0
5.0,England,3.0,Portugal,1950.0,0.0,10.0,1306.0,1040.0
4.0,England,1.0,Belgium,1950.0,2.0,3.6666666666666665,1346.0,1040.0
0.0,Mexico,4.0,Brazil,1950.0,0.0,0.0,1384.0,1008.0
2.0,Spain,2.0,Portugal,1950.0,1.75,1.5,1306.0,1162.0
2.0,Switzerland,2.0,Brazil,1950.0,0.0,0.0,1384.0,1179.0
2.0,Switzerland,1.0,Mexico,1950.0,0.0,0.0,1008.0,1179.0
1.0,Sweden,7.0,Brazil,1950.0,4.0,2.0,1384.0,889.0
2.0,Uruguay,2.0,Spain,1950.0,0.0,0.0,1162.0,976.0
1.0,Serbia,4.0,Croatia,1950.0,0.0,0.0,975.0,732.0
1.0,Spain,0.0,England,1950.0,7.0,1.0,1040.0,1162.0
1.0,Portugal,5.0,Spain,1950.0,4.0,0.8333333333333334,1162.0,1306.0
3.0,Sweden,4.0,Iceland,1951.0,0.0,0.0,930.0,889.0
0.0,Spain,0.0,Sweden,1951.0,3.0,1.0,889.0,1162.0
1.0,Belgium,1.0,Portugal,1951.0,3.0,2.0,1306.0,1346.0
1.0,Sweden,3.0,Denmark,1951.0,2.6153846153846154,2.3846153846153846,1054.0,889.0
2.0,France,2.0,England,1951.0,3.0,1.0,1040.0,1166.0
2.0,France,1.0,Switzerland,1951.0,1.75,1.5,1179.0,1166.0
3.0,Spain,3.0,Belgium,1951.0,0.0,0.0,1346.0,1162.0
2.0,Portugal,5.0,England,1951.0,0.0,0.0,1040.0,1306.0
1.0,Costa Rica,1.0,Panama,1951.0,0.0,0.0,575.0,858.0
3.0,Germany,2.0,Switzerland,1951.0,1.4285714285714286,2.4285714285714284,1179.0,1533.0
0.0,Costa Rica,2.0,Panama,1951.0,0.0,0.0,575.0,858.0
3.0,Switzerland,6.0,Spain,1951.0,3.0,2.0,1162.0,1179.0
1.0,Argentina,2.0,England,1951.0,0.0,0.0,1040.0,1254.0
3.0,Peru,0.0,Mexico,1952.0,0.0,0.0,1008.0,1106.0
3.0,Argentina,1.0,Portugal,1952.0,0.0,0.0,1306.0,1254.0
1.0,Belgium,0.0,France,1952.0,3.0,2.0,1166.0,1346.0
1.0,Argentina,0.0,Spain,1952.0,0.0,0.0,1162.0,1254.0
0.0,Belgium,5.0,England,1952.0,2.0,0.0,1040.0,1346.0
1.0,Switzerland,5.0,Germany,1952.0,2.0,1.25,1533.0,1179.0
1.0,Germany,3.0,France,1952.0,1.0,1.5,1166.0,1533.0
3.0,Denmark,4.0,Sweden,1952.0,2.7142857142857144,1.2857142857142858,889.0,1054.0
2.0,Sweden,0.0,Denmark,1952.0,2.642857142857143,2.2857142857142856,1054.0,889.0
3.0,England,0.0,Switzerland,1952.0,1.5,1.5,1179.0,1040.0
2.0,Germany,2.0,Spain,1952.0,1.0,2.0,1162.0,1533.0
0.0,Portugal,3.0,France,1952.0,2.0,1.0,1166.0,1306.0
2.0,France,1.0,Belgium,1952.0,2.555555555555556,1.7777777777777777,1346.0,1166.0
0.0,Panama,5.0,Brazil,1952.0,0.0,0.0,1384.0,575.0
2.0,Panama,4.0,Mexico,1952.0,0.0,0.0,1008.0,575.0
0.0,Peru,0.0,Brazil,1952.0,4.0,1.3333333333333333,1384.0,1106.0
6.0,Uruguay,1.0,Panama,1952.0,0.0,0.0,575.0,976.0
0.0,Mexico,2.0,Brazil,1952.0,4.0,0.0,1384.0,1008.0
5.0,Uruguay,2.0,Peru,1952.0,1.3333333333333333,2.0,1106.0,976.0
1.0,Sweden,0.0,France,1952.0,2.0,0.0,1166.0,889.0
7.0,Peru,1.0,Panama,1952.0,0.0,0.0,575.0,1106.0
3.0,Uruguay,1.0,Mexico,1952.0,0.0,0.0,1008.0,976.0
2.0,Uruguay,4.0,Brazil,1952.0,3.1538461538461537,1.6923076923076923,1384.0,976.0
3.0,Sweden,1.0,Denmark,1953.0,2.466666666666667,2.2666666666666666,1054.0,889.0
4.0,Denmark,1.0,Switzerland,1953.0,0.0,0.0,1179.0,1054.0
0.0,Spain,1.0,Argentina,1953.0,0.0,0.0,1254.0,1162.0
0.0,Iceland,4.0,Denmark,1953.0,5.0,1.0,1054.0,930.0
0.0,France,1.0,Sweden,1953.0,0.0,0.0,889.0,1166.0
2.0,Belgium,2.0,Switzerland,1953.0,2.0,1.75,1179.0,1346.0
4.0,Switzerland,2.0,France,1953.0,1.8,1.8,1166.0,1179.0
2.0,Sweden,2.0,Spain,1953.0,1.0,3.0,1162.0,889.0
0.0,Sweden,2.0,Belgium,1953.0,3.5,1.5,1346.0,889.0
1.0,England,2.0,Uruguay,1953.0,0.0,0.0,976.0,1040.0
1.0,England,3.0,Argentina,1953.0,0.0,0.0,1254.0,1040.0
0.0,England,0.0,Argentina,1953.0,0.0,0.0,1254.0,1040.0
0.0,Panama,3.0,Costa Rica,1953.0,5.666666666666668,0.3333333333333333,858.0,575.0
0.0,Uruguay,1.0,Brazil,1953.0,3.2142857142857144,1.7142857142857142,1384.0,976.0
0.0,Brazil,1.0,Peru,1953.0,0.0,0.0,1106.0,1384.0
3.0,Belgium,2.0,Sweden,1953.0,3.0,1.0,889.0,1346.0
3.0,Uruguay,0.0,Peru,1953.0,1.4285714285714286,2.4285714285714284,1106.0,976.0
1.0,Belgium,3.0,Spain,1953.0,1.0,1.0,1162.0,1346.0
3.0,Germany,0.0,Portugal,1954.0,1.0,3.0,1306.0,1533.0
1.0,Germany,3.0,England,1954.0,3.0,0.0,1040.0,1533.0
4.0,Uruguay,2.0,England,1954.0,0.0,0.0,1040.0,976.0
2.0,Belgium,2.0,France,1954.0,2.75,1.9166666666666667,1166.0,1346.0
3.0,France,1.0,Germany,1954.0,3.5,1.5,1533.0,1166.0
2.0,Denmark,5.0,Sweden,1954.0,2.8,1.4,889.0,1054.0
0.0,Germany,2.0,Belgium,1954.0,1.3333333333333333,5.0,1346.0,1533.0
1.0,Switzerland,1.0,Denmark,1954.0,0.0,0.0,1054.0,1179.0
0.0,Sweden,7.0,Russia,1954.0,0.0,0.0,493.0,889.0
2.0,Iceland,3.0,Sweden,1954.0,0.0,0.0,889.0,930.0
2.0,England,0.0,Switzerland,1954.0,1.2,1.8,1179.0,1040.0
3.0,Argentina,1.0,Portugal,1954.0,1.0,3.0,1306.0,1254.0
4.0,England,4.0,Belgium,1954.0,1.75,3.75,1346.0,1040.0
2.0,Mexico,3.0,France,1954.0,4.0,1.0,1166.0,1008.0
0.0,Mexico,5.0,Brazil,1954.0,3.333333333333333,0.0,1384.0,1008.0
2.0,England,4.0,Uruguay,1954.0,2.0,1.0,976.0,1040.0
0.0,Switzerland,2.0,England,1954.0,5.0,0.5,1040.0,1179.0
2.0,Mexico,3.0,France,1954.0,4.0,1.0,1166.0,1008.0
5.0,Korea Republic,1.0,Japan,1954.0,0.0,0.0,528.0,520.0
4.0,Belgium,4.0,England,1954.0,3.5,0.0,1040.0,1346.0
2.0,Korea Republic,2.0,Japan,1954.0,0.0,0.0,528.0,520.0
5.0,Germany,3.0,Switzerland,1954.0,1.5,2.5,1179.0,1533.0
3.0,Uruguay,3.0,Switzerland,1954.0,0.0,0.0,1179.0,976.0
3.0,France,3.0,Belgium,1954.0,2.4,1.8,1346.0,1166.0
0.0,Mexico,5.0,Brazil,1954.0,3.333333333333333,0.0,1384.0,1008.0
0.0,Portugal,0.0,Belgium,1954.0,2.0,1.0,1346.0,1306.0
1.0,France,2.0,Belgium,1955.0,2.4545454545454546,1.9090909090909087,1346.0,1166.0
4.0,Portugal,0.0,Egypt,1955.0,0.0,0.0,636.0,1306.0
1.0,Spain,4.0,England,1955.0,3.5,1.0,1040.0,1162.0
6.0,Sweden,2.0,Portugal,1955.0,0.0,0.0,1306.0,889.0
2.0,France,2.0,Russia,1955.0,0.0,0.0,493.0,1166.0
3.0,Sweden,3.0,Denmark,1955.0,2.375,2.3125,1054.0,889.0
2.0,France,1.0,Switzerland,1955.0,1.6,1.6,1179.0,1166.0
5.0,England,1.0,Denmark,1955.0,0.0,0.0,1054.0,1040.0
2.0,Germany,3.0,Russia,1955.0,0.0,0.0,493.0,1533.0
4.0,Denmark,0.0,Iceland,1955.0,0.0,3.0,930.0,1054.0
3.0,Spain,0.0,Switzerland,1955.0,1.5,2.5,1179.0,1162.0
1.0,England,3.0,Portugal,1955.0,1.5,7.5,1306.0,1040.0
0.0,England,1.0,France,1955.0,2.5,2.5,1166.0,1040.0
2.0,Peru,2.0,Argentina,1955.0,2.25,1.0,1254.0,1106.0
0.0,Sweden,2.0,France,1955.0,1.0,0.5,1166.0,889.0
1.0,Uruguay,2.0,Peru,1955.0,1.25,2.5,1106.0,976.0
1.0,Uruguay,6.0,Argentina,1955.0,2.555555555555556,0.9444444444444444,1254.0,976.0
2.0,France,1.0,Spain,1955.0,3.0,0.0,1162.0,1166.0
6.0,Russia,0.0,Sweden,1955.0,0.0,0.0,889.0,493.0
1.0,England,1.0,Spain,1955.0,1.0,0.0,1162.0,1040.0
1.0,Peru,2.0,Argentina,1956.0,2.2,1.2,1254.0,1106.0
0.0,Peru,2.0,Uruguay,1956.0,1.6666666666666667,0.0,976.0,1106.0
1.0,Peru,2.0,Brazil,1956.0,3.0,1.0,1384.0,1106.0
1.0,Brazil,0.0,Argentina,1956.0,2.875,0.875,1254.0,1384.0
0.0,Argentina,1.0,Uruguay,1956.0,1.6666666666666667,1.3333333333333333,976.0,1254.0
0.0,Brazil,0.0,Uruguay,1956.0,1.8571428571428568,1.2857142857142858,976.0,1384.0
2.0,Denmark,5.0,England,1956.0,0.0,0.0,1040.0,1054.0
3.0,Switzerland,1.0,Germany,1956.0,2.333333333333333,1.2222222222222223,1533.0,1179.0
2.0,Uruguay,2.0,Argentina,1956.0,2.736842105263158,0.9473684210526316,1254.0,976.0
3.0,Belgium,6.0,France,1956.0,2.6923076923076925,1.9230769230769231,1166.0,1346.0
1.0,Denmark,1.0,Sweden,1956.0,2.9375,1.4375,889.0,1054.0
1.0,Russia,2.0,France,1956.0,0.0,0.0,1166.0,493.0
2.0,Argentina,1.0,Uruguay,1956.0,1.6666666666666667,1.3333333333333333,976.0,1254.0
2.0,Russia,1.0,Germany,1956.0,0.0,0.0,1533.0,493.0
0.0,Brazil,0.0,Argentina,1956.0,2.875,0.875,1254.0,1384.0
2.0,Argentina,1.0,Uruguay,1956.0,1.6666666666666667,1.3333333333333333,976.0,1254.0
5.0,Russia,2.0,Denmark,1956.0,0.0,0.0,1054.0,493.0
2.0,Germany,2.0,Sweden,1956.0,2.333333333333333,1.0,889.0,1533.0
0.0,Uruguay,2.0,Brazil,1956.0,3.066666666666667,1.6,1384.0,976.0
1.0,Belgium,4.0,Germany,1956.0,4.666666666666667,1.0,1533.0,1346.0
1.0,Spain,3.0,Portugal,1956.0,1.7777777777777777,1.5555555555555556,1306.0,1162.0
0.0,England,0.0,Sweden,1956.0,1.5,2.5,889.0,1040.0
2.0,Brazil,4.0,England,1956.0,0.0,0.0,1040.0,1384.0
1.0,Brazil,1.0,Switzerland,1956.0,0.0,0.0,1179.0,1384.0
1.0,Brazil,0.0,Portugal,1956.0,0.0,0.0,1306.0,1384.0
2.0,Brazil,2.0,Argentina,1956.0,2.875,0.875,1254.0,1384.0
2.0,Peru,4.0,Costa Rica,1956.0,0.0,0.0,858.0,1106.0
0.0,Argentina,0.0,Mexico,1956.0,0.0,0.0,1008.0,1254.0
1.0,Costa Rica,7.0,Brazil,1956.0,0.0,0.0,1384.0,858.0
3.0,Switzerland,1.0,Belgium,1956.0,1.8,1.4,1346.0,1179.0
2.0,Brazil,1.0,Mexico,1956.0,0.0,0.0,1008.0,1384.0
0.0,Peru,1.0,Brazil,1956.0,3.0,1.0,1384.0,1106.0
3.0,Costa Rica,4.0,Argentina,1956.0,0.0,0.0,1254.0,858.0
2.0,Peru,0.0,Mexico,1956.0,0.0,3.0,1008.0,1106.0
1.0,Denmark,5.0,Russia,1956.0,0.0,0.0,493.0,1054.0
0.0,Peru,0.0,Argentina,1956.0,2.2,1.2,1254.0,1106.0
1.0,Costa Rica,1.0,Mexico,1956.0,0.0,0.0,1008.0,858.0
1.0,Colombia,4.0,Peru,1957.0,0.0,0.0,1106.0,989.0
2.0,Sweden,1.0,Denmark,1957.0,2.411764705882353,2.3529411764705883,1054.0,889.0
0.0,Colombia,1.0,Uruguay,1957.0,2.0,2.0,976.0,989.0
2.0,Argentina,1.0,Brazil,1957.0,2.571428571428572,2.7142857142857144,1384.0,1254.0
0.0,Argentina,2.0,Brazil,1957.0,2.571428571428572,2.7142857142857144,1384.0,1254.0
6.0,Denmark,2.0,Iceland,1957.0,0.0,3.5,930.0,1054.0
5.0,France,1.0,Iceland,1957.0,0.0,0.0,930.0,1166.0
5.0,Belgium,2.0,Iceland,1957.0,0.0,0.0,930.0,1346.0
0.0,Costa Rica,2.0,Mexico,1957.0,1.0,1.0,1008.0,858.0
1.0,Russia,2.0,Poland,1957.0,0.0,0.0,1118.0,493.0
0.0,France,0.0,Belgium,1957.0,2.4166666666666665,1.8333333333333333,1346.0,1166.0
1.0,Mexico,1.0,Costa Rica,1957.0,0.0,0.0,858.0,1008.0
0.0,Sweden,1.0,Germany,1957.0,3.0,1.6,1533.0,889.0
2.0,Russia,0.0,Poland,1957.0,0.0,0.0,1118.0,493.0
4.0,Spain,1.0,Switzerland,1957.0,1.0,2.6666666666666665,1179.0,1162.0
0.0,France,4.0,England,1957.0,2.75,1.25,1040.0,1166.0
0.0,Poland,3.0,Russia,1957.0,0.0,0.0,493.0,1118.0
1.0,Uruguay,1.0,Colombia,1957.0,0.0,4.5,989.0,976.0
0.0,Portugal,3.0,Brazil,1957.0,0.0,0.0,1384.0,1306.0
1.0,Portugal,2.0,Brazil,1957.0,0.0,0.0,1384.0,1306.0
0.0,Colombia,9.0,Brazil,1957.0,4.0,0.0,1384.0,989.0
5.0,Spain,0.0,Belgium,1957.0,3.0,3.0,1346.0,1162.0
0.0,Uruguay,4.0,Argentina,1957.0,2.7,1.0,1254.0,976.0
0.0,Uruguay,1.0,Colombia,1957.0,0.0,4.5,989.0,976.0
2.0,Colombia,8.0,Argentina,1957.0,7.5,0.5,1254.0,989.0
2.0,Switzerland,2.0,Spain,1957.0,4.5,2.5,1162.0,1179.0
0.0,Brazil,3.0,Argentina,1957.0,2.272727272727273,0.9090909090909092,1254.0,1384.0
3.0,Uruguay,2.0,Brazil,1957.0,3.0,1.5,1384.0,976.0
1.0,Argentina,2.0,Peru,1957.0,0.75,2.25,1106.0,1254.0
1.0,Brazil,1.0,Peru,1957.0,1.0,0.0,1106.0,1384.0
0.0,Peru,1.0,Brazil,1957.0,2.5,0.8333333333333334,1384.0,1106.0
4.0,England,1.0,Denmark,1957.0,0.5,2.5,1054.0,1040.0
0.0,Argentina,0.0,Uruguay,1957.0,1.5555555555555556,1.3333333333333333,976.0,1254.0
0.0,Iceland,8.0,France,1957.0,0.0,0.0,1166.0,930.0
1.0,Uruguay,1.0,Argentina,1957.0,2.7,1.0,1254.0,976.0
3.0,Iceland,8.0,Belgium,1957.0,0.0,0.0,1346.0,930.0
4.0,Argentina,1.0,Peru,1957.0,0.75,2.25,1106.0,1254.0
5.0,Uruguay,3.0,Peru,1957.0,1.3333333333333333,2.333333333333333,1106.0,976.0
1.0,Brazil,0.0,Peru,1957.0,1.0,0.0,1106.0,1384.0
0.0,Switzerland,0.0,France,1958.0,1.8333333333333333,2.1666666666666665,1166.0,1179.0
4.0,Denmark,4.0,Sweden,1958.0,2.8235294117647056,1.4117647058823528,889.0,1054.0
2.0,Germany,2.0,France,1958.0,1.6666666666666667,1.3333333333333333,1166.0,1533.0
0.0,Russia,5.0,England,1958.0,0.0,0.0,1040.0,493.0
1.0,Germany,1.0,Denmark,1958.0,2.6666666666666665,3.333333333333333,1054.0,1533.0
5.0,Brazil,2.0,Sweden,1958.0,0.0,0.0,889.0,1384.0
3.0,Germany,6.0,France,1958.0,1.6666666666666667,1.3333333333333333,1166.0,1533.0
1.0,Germany,3.0,Sweden,1958.0,2.25,1.25,889.0,1533.0
2.0,France,5.0,Brazil,1958.0,3.0,2.0,1384.0,1166.0
0.0,Russia,2.0,Sweden,1958.0,0.0,6.0,889.0,493.0
1.0,Russia,0.0,England,1958.0,0.0,0.0,1040.0,493.0
0.0,Russia,2.0,Brazil,1958.0,0.0,0.0,1384.0,493.0
0.0,England,0.0,Brazil,1958.0,0.0,0.0,1384.0,1040.0
2.0,Sweden,5.0,Brazil,1958.0,5.5,1.5,1384.0,889.0
1.0,Germany,2.0,Egypt,1958.0,0.0,0.0,636.0,1533.0
2.0,France,5.0,Brazil,1958.0,3.0,2.0,1384.0,1166.0
0.0,Mexico,3.0,Sweden,1958.0,0.0,0.0,889.0,1008.0
2.0,Germany,0.0,Belgium,1958.0,1.5,3.75,1346.0,1533.0
2.0,Spain,2.0,France,1958.0,1.0,2.5,1166.0,1162.0
0.0,Spain,2.0,Germany,1958.0,1.0,1.5,1533.0,1162.0
0.0,Argentina,1.0,Uruguay,1958.0,1.4736842105263157,1.263157894736842,976.0,1254.0
0.0,Portugal,1.0,Spain,1958.0,4.142857142857143,0.8571428571428571,1162.0,1306.0
0.0,Mexico,3.0,Sweden,1958.0,0.0,0.0,889.0,1008.0
0.0,Uruguay,2.0,Argentina,1958.0,2.6818181818181817,0.9545454545454546,1254.0,976.0
1.0,Portugal,2.0,England,1958.0,5.0,2.0,1040.0,1306.0
2.0,Switzerland,3.0,Sweden,1958.0,3.5,1.0,889.0,1179.0
1.0,England,1.0,Russia,1958.0,0.0,0.0,493.0,1040.0
2.0,Poland,3.0,Denmark,1958.0,4.666666666666667,1.0,1054.0,1118.0
2.0,Belgium,0.0,Switzerland,1958.0,2.0,1.8,1179.0,1346.0
0.0,England,0.0,Brazil,1958.0,0.0,0.0,1384.0,1040.0
3.0,Germany,1.0,Argentina,1958.0,0.0,0.0,1254.0,1533.0
2.0,Russia,2.0,England,1958.0,0.0,0.0,1040.0,493.0
5.0,Uruguay,0.0,Argentina,1959.0,2.652173913043478,0.9130434782608696,1254.0,976.0
3.0,Spain,4.0,France,1959.0,1.3333333333333333,2.333333333333333,1166.0,1162.0
2.0,Belgium,2.0,France,1959.0,2.9285714285714284,2.0,1166.0,1346.0
1.0,Costa Rica,3.0,Mexico,1959.0,1.5,0.5,1008.0,858.0
2.0,Mexico,1.0,Costa Rica,1959.0,1.0,1.0,858.0,1008.0
2.0,Peru,2.0,Brazil,1959.0,2.2857142857142856,0.7142857142857143,1384.0,1106.0
3.0,Uruguay,5.0,Peru,1959.0,1.5,2.6,1106.0,976.0
1.0,Peru,3.0,Argentina,1959.0,1.8571428571428568,1.0,1254.0,1106.0
1.0,Uruguay,3.0,Brazil,1959.0,2.9411764705882355,1.5882352941176472,1384.0,976.0
1.0,Uruguay,4.0,Argentina,1959.0,2.652173913043478,0.9130434782608696,1254.0,976.0
1.0,Brazil,1.0,Argentina,1959.0,2.333333333333333,0.8333333333333334,1254.0,1384.0
0.0,England,2.0,Brazil,1959.0,0.0,0.0,1384.0,1040.0
3.0,Portugal,4.0,Switzerland,1959.0,1.3333333333333333,0.3333333333333333,1179.0,1306.0
0.0,Portugal,2.0,Sweden,1959.0,0.0,0.0,889.0,1306.0
1.0,Poland,1.0,Germany,1959.0,2.0,0.3333333333333333,1533.0,1118.0
1.0,England,4.0,Peru,1959.0,0.0,0.0,1106.0,1040.0
3.0,Uruguay,0.0,Brazil,1959.0,2.9411764705882355,1.5882352941176472,1384.0,976.0
3.0,Portugal,5.0,France,1959.0,2.333333333333333,0.6666666666666666,1166.0,1306.0
3.0,Sweden,2.0,England,1959.0,4.0,2.0,1040.0,889.0
4.0,Germany,0.0,Switzerland,1959.0,1.6666666666666667,2.7777777777777777,1179.0,1533.0
0.0,Poland,3.0,Spain,1959.0,0.0,0.0,1162.0,1118.0
0.0,Korea Republic,0.0,Japan,1959.0,1.5,3.5,528.0,520.0
4.0,Spain,2.0,Poland,1959.0,0.0,0.0,1118.0,1162.0
6.0,Sweden,0.0,Denmark,1959.0,2.333333333333333,2.333333333333333,1054.0,889.0
1.0,England,2.0,Mexico,1959.0,0.0,0.0,1008.0,1040.0
1.0,Brazil,4.0,Argentina,1959.0,2.333333333333333,0.8333333333333334,1254.0,1384.0
3.0,Korea Republic,1.0,Japan,1959.0,1.5,3.5,528.0,520.0
0.0,Brazil,1.0,Uruguay,1960.0,1.625,1.125,976.0,1384.0
1.0,Poland,7.0,Russia,1960.0,3.0,0.0,493.0,1118.0
2.0,Brazil,4.0,Argentina,1960.0,2.357142857142857,0.8571428571428571,1254.0,1384.0
4.0,Brazil,1.0,Argentina,1960.0,2.357142857142857,0.8571428571428571,1254.0,1384.0
3.0,Spain,1.0,Peru,1960.0,0.0,0.0,1106.0,1162.0
2.0,France,2.0,Poland,1960.0,0.0,0.0,1118.0,1166.0
0.0,Spain,2.0,Argentina,1960.0,1.0,0.0,1254.0,1162.0
5.0,Germany,0.0,Iceland,1960.0,0.0,0.0,930.0,1533.0
0.0,Uruguay,4.0,Argentina,1960.0,2.6,1.08,1254.0,976.0
0.0,England,3.0,Spain,1960.0,1.0,0.5,1162.0,1040.0
2.0,France,6.0,Switzerland,1960.0,1.5,1.6666666666666667,1179.0,1166.0
1.0,Argentina,5.0,Brazil,1960.0,2.333333333333333,2.333333333333333,1384.0,1254.0
4.0,Brazil,3.0,Denmark,1960.0,0.0,0.0,1054.0,1384.0
4.0,Brazil,0.0,Costa Rica,1960.0,0.0,0.0,858.0,1384.0
3.0,Brazil,1.0,Egypt,1960.0,0.0,0.0,636.0,1384.0
5.0,Brazil,0.0,Egypt,1960.0,0.0,0.0,636.0,1384.0
1.0,Portugal,2.0,Germany,1960.0,1.0,1.0,1533.0,1306.0
1.0,Switzerland,3.0,Belgium,1960.0,1.6666666666666667,1.6666666666666667,1346.0,1179.0
1.0,Brazil,0.0,Argentina,1960.0,2.357142857142857,0.8571428571428571,1254.0,1384.0
0.0,Mexico,2.0,Argentina,1960.0,6.0,3.0,1254.0,1008.0
2.0,Argentina,0.0,Costa Rica,1960.0,0.0,0.0,858.0,1254.0
1.0,Mexico,2.0,Brazil,1960.0,4.0,0.0,1384.0,1008.0
1.0,Brazil,2.0,Argentina,1960.0,2.357142857142857,0.8571428571428571,1254.0,1384.0
0.0,Brazil,3.0,Costa Rica,1960.0,0.0,0.0,858.0,1384.0
2.0,Mexico,3.0,Argentina,1960.0,6.0,3.0,1254.0,1008.0
2.0,Mexico,2.0,Brazil,1960.0,4.0,0.0,1384.0,1008.0
0.0,France,1.0,Belgium,1960.0,2.230769230769231,1.6923076923076923,1346.0,1166.0
3.0,Brazil,0.0,Egypt,1960.0,0.0,0.0,636.0,1384.0
0.0,Argentina,0.0,Costa Rica,1960.0,0.0,0.0,858.0,1254.0
1.0,Japan,2.0,Korea Republic,1960.0,0.0,0.0,520.0,528.0
0.0,Belgium,2.0,Sweden,1960.0,2.5,2.0,889.0,1346.0
0.0,Denmark,2.0,Sweden,1960.0,2.888888888888889,1.5555555555555556,889.0,1054.0
4.0,Switzerland,2.0,Belgium,1960.0,1.6666666666666667,1.6666666666666667,1346.0,1179.0
1.0,Morocco,2.0,Tunisia,1960.0,0.0,0.0,1012.0,681.0
1.0,Tunisia,2.0,Morocco,1960.0,0.0,0.0,681.0,1012.0
0.0,France,1.0,Sweden,1960.0,1.0,0.0,889.0,1166.0
2.0,Spain,4.0,England,1960.0,3.6666666666666665,1.0,1040.0,1162.0
2.0,Russia,1.0,Argentina,1961.0,0.0,0.0,1254.0,493.0
1.0,Sweden,2.0,Switzerland,1961.0,3.0,1.0,1179.0,889.0
1.0,Spain,0.0,Morocco,1961.0,0.0,0.0,681.0,1162.0
0.0,Denmark,5.0,Poland,1961.0,2.0,1.5,1118.0,1054.0
2.0,Sweden,3.0,Switzerland,1961.0,3.0,1.0,1179.0,889.0
0.0,Portugal,2.0,England,1961.0,3.5,1.5,1040.0,1306.0
0.0,France,3.0,Belgium,1961.0,2.142857142857143,1.5714285714285714,1346.0,1166.0
2.0,Germany,0.0,Poland,1961.0,1.5,3.0,1118.0,1533.0
2.0,Sweden,0.0,Belgium,1961.0,3.0,1.0,1346.0,889.0
1.0,Denmark,5.0,Germany,1961.0,3.5,0.75,1533.0,1054.0
0.0,Argentina,0.0,Russia,1961.0,0.0,0.0,493.0,1254.0
2.0,Sweden,1.0,Denmark,1961.0,2.2105263157894743,2.526315789473684,1054.0,889.0
0.0,Argentina,2.0,Spain,1961.0,0.0,1.0,1162.0,1254.0
2.0,Korea Republic,0.0,Japan,1961.0,1.0,2.5,528.0,520.0
2.0,Morocco,3.0,Spain,1961.0,0.0,0.0,1162.0,681.0
1.0,England,1.0,Portugal,1961.0,2.0,5.333333333333333,1306.0,1040.0
0.0,Russia,1.0,Poland,1961.0,1.0,1.5,1118.0,493.0
1.0,Belgium,2.0,Switzerland,1961.0,1.6666666666666667,1.8333333333333333,1179.0,1346.0
0.0,Mexico,8.0,England,1961.0,0.0,0.0,1040.0,1008.0
1.0,Colombia,1.0,Peru,1961.0,4.0,1.0,1106.0,989.0
0.0,Peru,1.0,Colombia,1961.0,1.0,4.333333333333333,989.0,1106.0
1.0,Costa Rica,4.0,Mexico,1961.0,2.0,0.6666666666666666,1008.0,858.0
0.0,France,2.0,Spain,1961.0,2.333333333333333,0.6666666666666666,1162.0,1166.0
0.0,Mexico,1.0,Costa Rica,1961.0,1.0,1.5,858.0,1008.0
1.0,Belgium,1.0,France,1961.0,2.8666666666666667,2.0,1166.0,1346.0
0.0,Belgium,1.0,Germany,1961.0,4.5,1.0,1533.0,1346.0
1.0,Tunisia,1.0,Morocco,1961.0,2.0,1.0,681.0,1012.0
2.0,Argentina,0.0,Portugal,1961.0,1.0,3.0,1306.0,1254.0
0.0,Switzerland,4.0,Sweden,1961.0,3.4,1.2,889.0,1179.0
1.0,Tunisia,2.0,Nigeria,1961.0,0.0,0.0,635.0,1012.0
1.0,Spain,1.0,France,1961.0,2.0,2.5,1166.0,1162.0
2.0,Russia,1.0,Uruguay,1961.0,0.0,0.0,976.0,493.0
0.0,Nigeria,2.0,Tunisia,1961.0,0.0,0.0,1012.0,635.0
2.0,Denmark,4.0,Sweden,1962.0,2.8421052631578947,1.4736842105263157,889.0,1054.0
2.0,France,2.0,Germany,1962.0,2.6666666666666665,2.0,1533.0,1166.0
1.0,Morocco,1.0,Poland,1962.0,0.0,0.0,1118.0,681.0
1.0,France,1.0,England,1962.0,3.0,1.0,1040.0,1166.0
1.0,Uruguay,3.0,Argentina,1962.0,2.6538461538461537,1.0384615384615383,1254.0,976.0
1.0,England,3.0,Brazil,1962.0,0.6666666666666666,0.0,1384.0,1040.0
0.0,Mexico,2.0,Brazil,1962.0,3.4285714285714284,0.42857142857142855,1384.0,1008.0
1.0,Spain,2.0,Brazil,1962.0,4.333333333333333,1.6666666666666667,1384.0,1162.0
1.0,Spain,0.0,Mexico,1962.0,0.0,0.0,1008.0,1162.0
1.0,Switzerland,2.0,Germany,1962.0,2.2,1.4,1533.0,1179.0
4.0,Russia,4.0,Colombia,1962.0,0.0,0.0,989.0,493.0
3.0,England,1.0,Argentina,1962.0,1.5,0.5,1254.0,1040.0
